,Date,District,Community Area,Time Period,Average Traffic condition_x,SEGMENTID,WEATHER,PER CAPITA INCOME,Day,Crime Rate,dayOfWeek,SPEED,PER CAPITA INCOME 
8649,2013-01-01 00:01:00,8,57.0,evening,free flow,499,Sunny,Low,2013-01-01,0.03137254901960784,weekday,26.59984057393384,16134
8650,2013-03-02 17:10:00,8,57.0,afternoon,free flow,499,Snow,Low,2013-03-02,0.023529411764705882,weekend,26.59984057393384,16134
8651,2013-06-21 15:00:00,8,57.0,afternoon,free flow,499,Cloudy,Low,2013-06-21,0.028761061946902654,weekday,26.59984057393384,16134
8652,2013-06-21 09:00:00,8,57.0,morning,free flow,499,Cloudy,Low,2013-06-21,0.014380530973451327,weekday,26.59984057393384,16134
8653,2013-12-21 03:49:00,8,57.0,evening,free flow,499,Sunny,Low,2013-12-21,0.021739130434782608,weekend,26.59984057393384,16134
8654,2013-01-03 04:00:00,8,57.0,morning,free flow,499,Cloudy,Low,2013-01-03,0.016883116883116882,weekday,26.59984057393384,16134
8655,2013-01-04 18:55:00,8,57.0,afternoon,free flow,499,Cloudy,Low,2013-01-04,0.042725173210161664,weekday,26.59984057393384,16134
8656,2013-01-05 07:00:00,8,57.0,morning,free flow,499,Sunny,Low,2013-01-05,0.012738853503184714,weekend,26.59984057393384,16134
8657,2013-01-07 08:00:00,8,57.0,morning,free flow,499,Sunny,Low,2013-01-07,0.012239902080783354,weekday,26.59984057393384,16134
8658,2013-01-09 23:30:00,8,57.0,evening,free flow,499,Rain,Low,2013-01-09,0.022675736961451247,weekday,26.59984057393384,16134
8659,2013-01-10 12:30:00,8,57.0,afternoon,free flow,499,Sunny,Low,2013-01-10,0.030696576151121605,weekday,26.59984057393384,16134
8660,2013-01-15 12:15:00,8,57.0,afternoon,free flow,499,Sunny,Low,2013-01-15,0.03218116805721097,weekday,26.59984057393384,16134
8661,2013-01-17 08:00:00,8,57.0,morning,free flow,499,Sunny,Low,2013-01-17,0.018890200708382526,weekday,26.59984057393384,16134
8662,2013-01-18 16:00:00,8,57.0,afternoon,free flow,499,Sunny,Low,2013-01-18,0.03027027027027027,weekday,26.59984057393384,16134
8663,2013-01-22 19:00:00,8,57.0,afternoon,free flow,499,Cloudy,Low,2013-01-22,0.03473227206946455,weekday,26.59984057393384,16134
8664,2013-01-23 17:00:00,8,57.0,afternoon,free flow,499,Sunny,Low,2013-01-23,0.031407035175879394,weekday,26.59984057393384,16134
8665,2013-01-24 21:00:00,8,57.0,evening,free flow,499,Sunny,Low,2013-01-24,0.023310023310023312,weekday,26.59984057393384,16134
8666,2013-01-28 13:00:00,8,57.0,afternoon,free flow,499,Sunny,Low,2013-01-28,0.033112582781456956,weekday,26.59984057393384,16134
8667,2013-01-28 11:00:00,8,57.0,morning,free flow,499,Sunny,Low,2013-01-28,0.025386313465783666,weekday,26.59984057393384,16134
8668,2013-01-29 13:15:00,8,57.0,afternoon,free flow,499,Cloudy,Low,2013-01-29,0.026490066225165563,weekday,26.59984057393384,16134
8669,2013-02-01 23:52:00,8,57.0,evening,free flow,499,Sunny,Low,2013-02-01,0.014908256880733946,weekday,26.59984057393384,16134
8670,2013-02-02 19:00:00,8,57.0,afternoon,free flow,499,Cloudy,Low,2013-02-02,0.02710027100271003,weekend,26.59984057393384,16134
8671,2013-02-05 18:13:00,8,57.0,afternoon,free flow,499,Snow,Low,2013-02-05,0.024111675126903553,weekday,26.59984057393384,16134
8672,2013-02-07 00:01:00,8,57.0,evening,free flow,499,Snow,Low,2013-02-07,0.023936170212765957,weekday,26.59984057393384,16134
8673,2013-02-11 09:00:00,8,57.0,morning,free flow,499,Snow,Low,2013-02-11,0.021080368906455864,weekday,26.59984057393384,16134
8674,2013-02-11 16:30:00,8,57.0,afternoon,free flow,499,Snow,Low,2013-02-11,0.03293807641633729,weekday,26.59984057393384,16134
8675,2013-02-11 12:00:00,8,57.0,afternoon,free flow,499,Snow,Low,2013-02-11,0.03293807641633729,weekday,26.59984057393384,16134
8676,2013-02-13 10:00:00,8,57.0,morning,free flow,499,Cloudy,Low,2013-02-13,0.026806526806526808,weekday,26.59984057393384,16134
8677,2013-02-13 21:00:00,8,57.0,evening,free flow,499,Cloudy,Low,2013-02-13,0.026806526806526808,weekday,26.59984057393384,16134
8678,2013-02-15 22:15:00,8,57.0,evening,free flow,499,Snow,Low,2013-02-15,0.023630504833512353,weekday,26.59984057393384,16134
8679,2013-02-15 17:00:00,8,57.0,afternoon,free flow,499,Snow,Low,2013-02-15,0.015037593984962405,weekday,26.59984057393384,16134
8680,2013-02-17 14:00:00,8,57.0,afternoon,free flow,499,Sunny,Low,2013-02-17,0.031791907514450865,weekend,26.59984057393384,16134
8681,2013-02-18 22:00:00,8,57.0,evening,free flow,499,Sunny,Low,2013-02-18,0.0291005291005291,weekday,26.59984057393384,16134
8682,2013-02-19 08:50:00,8,57.0,morning,free flow,499,Cloudy,Low,2013-02-19,0.03877005347593583,weekday,26.59984057393384,16134
8683,2013-02-19 17:00:00,8,57.0,afternoon,free flow,499,Cloudy,Low,2013-02-19,0.02807486631016043,weekday,26.59984057393384,16134
8684,2013-02-21 08:00:00,8,57.0,morning,free flow,499,Snow,Low,2013-02-21,0.02607561929595828,weekday,26.59984057393384,16134
8685,2013-02-21 14:00:00,8,57.0,afternoon,free flow,499,Snow,Low,2013-02-21,0.028683181225554105,weekday,26.59984057393384,16134
8686,2013-02-22 20:45:00,8,57.0,evening,free flow,499,Snow,Low,2013-02-22,0.028871391076115485,weekday,26.59984057393384,16134
8687,2013-02-22 07:00:00,8,57.0,morning,free flow,499,Snow,Low,2013-02-22,0.011811023622047244,weekday,26.59984057393384,16134
8688,2013-02-22 17:00:00,8,57.0,afternoon,free flow,499,Snow,Low,2013-02-22,0.023622047244094488,weekday,26.59984057393384,16134
8689,2013-02-26 08:45:00,8,57.0,morning,free flow,499,Snow,Low,2013-02-26,0.0237741456166419,weekday,26.59984057393384,16134
8690,2013-02-28 12:30:00,8,57.0,afternoon,free flow,499,Sunny,Low,2013-02-28,0.040993788819875775,weekday,26.59984057393384,16134
8691,2013-03-01 16:00:00,8,57.0,afternoon,free flow,499,Snow,Low,2013-03-01,0.030706243602865915,weekday,26.59984057393384,16134
8692,2013-03-03 10:30:00,8,57.0,morning,free flow,499,Sunny,Low,2013-03-03,0.02100840336134454,weekend,26.59984057393384,16134
8693,2013-03-04 20:30:00,8,57.0,evening,free flow,499,Snow,Low,2013-03-04,0.02706027060270603,weekday,26.59984057393384,16134
8694,2013-03-08 17:35:00,8,57.0,afternoon,free flow,499,Sunny,Low,2013-03-08,0.027303754266211604,weekday,26.59984057393384,16134
8695,2013-03-09 22:00:00,8,57.0,evening,free flow,499,Snow,Low,2013-03-09,0.023894862604540025,weekend,26.59984057393384,16134
8696,2013-03-09 22:00:00,8,57.0,evening,free flow,499,Snow,Low,2013-03-09,0.023894862604540025,weekend,26.59984057393384,16134
8697,2013-03-10 15:00:00,8,57.0,afternoon,free flow,499,Sunny,Low,2013-03-10,0.023088023088023088,weekend,26.59984057393384,16134
8698,2013-03-13 08:40:00,8,57.0,morning,free flow,499,Snow,Low,2013-03-13,0.01707317073170732,weekday,26.59984057393384,16134
8699,2013-03-14 13:40:00,8,57.0,afternoon,free flow,499,Snow,Low,2013-03-14,0.03329369797859691,weekday,26.59984057393384,16134
8700,2013-03-22 19:00:00,8,57.0,afternoon,free flow,499,Snow,Low,2013-03-22,0.023255813953488372,weekday,26.59984057393384,16134
8701,2013-03-24 15:30:00,8,57.0,afternoon,free flow,499,Snow,Low,2013-03-24,0.027918781725888325,weekend,26.59984057393384,16134
8702,2013-03-25 19:00:00,8,57.0,afternoon,free flow,499,Snow,Low,2013-03-25,0.02781456953642384,weekday,26.59984057393384,16134
8703,2013-03-27 17:30:00,8,57.0,afternoon,free flow,499,Sunny,Low,2013-03-27,0.027096774193548386,weekday,26.59984057393384,16134
8704,2013-03-28 22:30:00,8,57.0,evening,free flow,499,Sunny,Low,2013-03-28,0.01927710843373494,weekday,26.59984057393384,16134
8705,2013-04-04 13:30:00,8,57.0,afternoon,free flow,499,Snow,Low,2013-04-04,0.036637931034482756,weekday,26.59984057393384,16134
8706,2013-04-07 13:00:00,8,57.0,afternoon,free flow,499,Cloudy,Low,2013-04-07,0.0389937106918239,weekend,26.59984057393384,16134
8707,2013-04-08 09:15:00,8,57.0,morning,free flow,499,Cloudy,Low,2013-04-08,0.018973214285714284,weekday,26.59984057393384,16134
8708,2013-04-09 00:55:00,8,57.0,evening,free flow,499,Cloudy,Low,2013-04-09,0.01699029126213592,weekday,26.59984057393384,16134
8709,2013-04-09 12:15:00,8,57.0,afternoon,free flow,499,Cloudy,Low,2013-04-09,0.019417475728155338,weekday,26.59984057393384,16134
8710,2013-04-11 22:00:00,8,57.0,evening,free flow,499,Sunny,Low,2013-04-11,0.016069221260815822,weekday,26.59984057393384,16134
8711,2013-04-11 09:00:00,8,57.0,morning,free flow,499,Sunny,Low,2013-04-11,0.012360939431396786,weekday,26.59984057393384,16134
8712,2013-04-12 18:00:00,8,57.0,afternoon,free flow,499,Cloudy,Low,2013-04-12,0.0392156862745098,weekday,26.59984057393384,16134
8713,2013-04-15 13:00:00,8,57.0,afternoon,free flow,499,Sunny,Low,2013-04-15,0.0332541567695962,weekday,26.59984057393384,16134
8714,2013-04-19 13:00:00,8,57.0,afternoon,free flow,499,Sunny,Low,2013-04-19,0.030732860520094562,weekday,26.59984057393384,16134
8715,2013-04-20 23:30:00,8,57.0,evening,free flow,499,Snow,Low,2013-04-20,0.024906600249066,weekend,26.59984057393384,16134
8716,2013-04-24 22:44:00,8,57.0,evening,free flow,499,Sunny,Low,2013-04-24,0.04083885209713024,weekday,26.59984057393384,16134
8717,2013-04-26 11:02:00,8,57.0,morning,free flow,499,Cloudy,Low,2013-04-26,0.008333333333333333,weekday,26.59984057393384,16134
8718,2013-04-26 22:35:00,8,57.0,evening,free flow,499,Cloudy,Low,2013-04-26,0.01875,weekday,26.59984057393384,16134
8719,2013-05-03 08:30:00,8,57.0,morning,free flow,499,Sunny,Low,2013-05-03,0.014412416851441241,weekday,26.59984057393384,16134
8720,2013-05-06 13:10:00,8,57.0,afternoon,free flow,499,Sunny,Low,2013-05-06,0.02745995423340961,weekday,26.59984057393384,16134
8721,2013-05-11 03:40:00,8,57.0,evening,free flow,499,Cloudy,Low,2013-05-11,0.026442307692307692,weekend,26.59984057393384,16134
8722,2013-05-13 19:00:00,8,57.0,afternoon,free flow,499,Cloudy,Low,2013-05-13,0.032474804031354984,weekday,26.59984057393384,16134
8723,2013-05-17 16:00:00,8,57.0,afternoon,free flow,499,Cloudy,Low,2013-05-17,0.03850050658561297,weekday,26.59984057393384,16134
8724,2013-05-20 21:00:00,8,57.0,evening,free flow,499,Cloudy,Low,2013-05-20,0.021920668058455117,weekday,26.59984057393384,16134
8725,2013-05-21 14:45:00,8,57.0,afternoon,free flow,499,Cloudy,Low,2013-05-21,0.02798708288482239,weekday,26.59984057393384,16134
8726,2013-05-21 16:00:00,8,57.0,afternoon,free flow,499,Cloudy,Low,2013-05-21,0.02798708288482239,weekday,26.59984057393384,16134
8727,2013-05-21 17:45:00,8,57.0,afternoon,free flow,499,Cloudy,Low,2013-05-21,0.02798708288482239,weekday,26.59984057393384,16134
8728,2013-05-23 19:30:00,8,57.0,afternoon,free flow,499,Sunny,Low,2013-05-23,0.021479713603818614,weekday,26.59984057393384,16134
8729,2013-05-23 08:00:00,8,57.0,morning,free flow,499,Sunny,Low,2013-05-23,0.013126491646778043,weekday,26.59984057393384,16134
8730,2013-05-24 09:00:00,8,57.0,morning,free flow,499,Sunny,Low,2013-05-24,0.01929260450160772,weekday,26.59984057393384,16134
8731,2013-05-24 09:00:00,8,57.0,morning,free flow,499,Sunny,Low,2013-05-24,0.01929260450160772,weekday,26.59984057393384,16134
8732,2013-05-24 09:00:00,8,57.0,morning,free flow,499,Sunny,Low,2013-05-24,0.01929260450160772,weekday,26.59984057393384,16134
8733,2013-05-24 08:00:00,8,57.0,morning,free flow,499,Sunny,Low,2013-05-24,0.01929260450160772,weekday,26.59984057393384,16134
8734,2013-05-24 19:30:00,8,57.0,afternoon,free flow,499,Sunny,Low,2013-05-24,0.028938906752411574,weekday,26.59984057393384,16134
8735,2013-05-26 19:32:00,8,57.0,afternoon,free flow,499,Cloudy,Low,2013-05-26,0.023166023166023165,weekend,26.59984057393384,16134
8736,2013-06-04 10:45:00,8,57.0,morning,free flow,499,Sunny,Low,2013-06-04,0.02564102564102564,weekday,26.59984057393384,16134
8737,2013-06-05 18:00:00,8,57.0,afternoon,free flow,499,Sunny,Low,2013-06-05,0.03440621531631521,weekday,26.59984057393384,16134
8738,2013-06-11 16:00:00,8,57.0,afternoon,free flow,499,Sunny,Low,2013-06-11,0.02699530516431925,weekday,26.59984057393384,16134
8739,2013-06-16 10:00:00,8,57.0,morning,free flow,499,Cloudy,Low,2013-06-16,0.013641133263378805,weekend,26.59984057393384,16134
8740,2013-06-19 08:00:00,8,57.0,morning,free flow,499,Sunny,Low,2013-06-19,0.013348164627363738,weekday,26.59984057393384,16134
8741,2013-06-20 15:30:00,8,57.0,afternoon,free flow,499,Sunny,Low,2013-06-20,0.03426791277258567,weekday,26.59984057393384,16134
8742,2013-06-27 17:30:00,8,57.0,afternoon,free flow,499,Cloudy,Low,2013-06-27,0.020713463751438434,weekday,26.59984057393384,16134
8743,2013-06-27 02:30:00,8,57.0,evening,free flow,499,Cloudy,Low,2013-06-27,0.020713463751438434,weekday,26.59984057393384,16134
8744,2013-06-28 17:00:00,8,57.0,afternoon,free flow,499,Cloudy,Low,2013-06-28,0.034140969162995596,weekday,26.59984057393384,16134
8745,2013-06-29 23:11:00,8,57.0,evening,free flow,499,Cloudy,Low,2013-06-29,0.036585365853658534,weekend,26.59984057393384,16134
8746,2013-06-30 04:59:00,8,57.0,morning,free flow,499,Sunny,Low,2013-06-30,0.01072961373390558,weekend,26.59984057393384,16134
8747,2013-07-01 16:00:00,8,57.0,afternoon,free flow,499,Sunny,Low,2013-07-01,0.022792022792022793,weekday,26.59984057393384,16134
8748,2013-07-04 23:00:00,8,57.0,evening,free flow,499,Cloudy,Low,2013-07-04,0.02748414376321353,weekday,26.59984057393384,16134
8749,2013-07-06 19:00:00,8,57.0,afternoon,free flow,499,Cloudy,Low,2013-07-06,0.023728813559322035,weekend,26.59984057393384,16134
8750,2013-07-07 13:15:00,8,57.0,afternoon,free flow,499,Sunny,Low,2013-07-07,0.018847006651884702,weekend,26.59984057393384,16134
8751,2013-07-12 00:30:00,8,57.0,evening,free flow,499,Cloudy,Low,2013-07-12,0.018027571580063628,weekday,26.59984057393384,16134
8752,2013-07-13 06:30:00,8,57.0,morning,free flow,499,Sunny,Low,2013-07-13,0.015889830508474576,weekend,26.59984057393384,16134
8753,2013-07-14 09:00:00,8,57.0,morning,free flow,499,Sunny,Low,2013-07-14,0.02332979851537646,weekend,26.59984057393384,16134
8754,2013-07-17 21:00:00,8,57.0,evening,free flow,499,Sunny,Low,2013-07-17,0.022604951560818085,weekday,26.59984057393384,16134
8755,2013-07-21 23:00:00,8,57.0,evening,free flow,499,Cloudy,Low,2013-07-21,0.03444564047362755,weekend,26.59984057393384,16134
8756,2013-07-22 20:30:00,8,57.0,evening,free flow,499,Cloudy,Low,2013-07-22,0.01898101898101898,weekday,26.59984057393384,16134
8757,2013-07-26 00:43:00,8,57.0,evening,free flow,499,Sunny,Low,2013-07-26,0.020222446916076844,weekday,26.59984057393384,16134
8758,2013-07-26 23:00:00,8,57.0,evening,free flow,499,Sunny,Low,2013-07-26,0.020222446916076844,weekday,26.59984057393384,16134
8759,2013-07-27 23:25:00,8,57.0,evening,free flow,499,Sunny,Low,2013-07-27,0.02569832402234637,weekend,26.59984057393384,16134
8760,2013-07-30 19:30:00,8,57.0,afternoon,free flow,499,Cloudy,Low,2013-07-30,0.03591470258136925,weekday,26.59984057393384,16134
8761,2013-08-04 13:40:00,8,57.0,afternoon,free flow,499,Sunny,Low,2013-08-04,0.024945770065075923,weekend,26.59984057393384,16134
8762,2013-08-05 21:00:00,8,57.0,evening,free flow,499,Sunny,Low,2013-08-05,0.021151586368977675,weekday,26.59984057393384,16134
8763,2013-08-10 18:00:00,8,57.0,afternoon,free flow,499,Sunny,Low,2013-08-10,0.02848722986247544,weekend,26.59984057393384,16134
8764,2013-08-11 18:30:00,8,57.0,afternoon,free flow,499,Sunny,Low,2013-08-11,0.025755879059350503,weekend,26.59984057393384,16134
8765,2013-11-02 11:03:00,8,57.0,morning,free flow,499,Sunny,Low,2013-11-02,0.016774193548387096,weekend,26.59984057393384,16134
8766,2013-08-17 00:00:00,8,57.0,evening,free flow,499,Cloudy,Low,2013-08-17,0.03389830508474576,weekend,26.59984057393384,16134
8767,2013-08-17 20:46:00,8,57.0,evening,free flow,499,Cloudy,Low,2013-08-17,0.03389830508474576,weekend,26.59984057393384,16134
8768,2013-08-21 21:00:00,8,57.0,evening,free flow,499,Cloudy,Low,2013-08-21,0.015046296296296295,weekday,26.59984057393384,16134
8769,2013-08-21 12:00:00,8,57.0,afternoon,free flow,499,Cloudy,Low,2013-08-21,0.032407407407407406,weekday,26.59984057393384,16134
8770,2013-08-28 16:30:00,8,57.0,afternoon,free flow,499,Cloudy,Low,2013-08-28,0.03225806451612903,weekday,26.59984057393384,16134
8771,2013-08-30 09:42:00,8,57.0,morning,free flow,499,Cloudy,Low,2013-08-30,0.015021459227467811,weekday,26.59984057393384,16134
8772,2013-09-01 04:55:00,8,57.0,morning,free flow,499,Cloudy,Low,2013-09-01,0.012844036697247707,weekend,26.59984057393384,16134
8773,2013-09-01 04:30:00,8,57.0,morning,free flow,499,Cloudy,Low,2013-09-01,0.012844036697247707,weekend,26.59984057393384,16134
8774,2013-09-04 10:45:00,8,57.0,morning,free flow,499,Sunny,Low,2013-09-04,0.025059665871121718,weekday,26.59984057393384,16134
8775,2013-09-05 13:55:00,8,57.0,afternoon,free flow,499,Sunny,Low,2013-09-05,0.028199566160520606,weekday,26.59984057393384,16134
8776,2013-09-06 14:40:00,8,57.0,afternoon,free flow,499,Sunny,Low,2013-09-06,0.0379041248606466,weekday,26.59984057393384,16134
8777,2013-09-07 05:00:00,8,57.0,morning,free flow,499,Cloudy,Low,2013-09-07,0.007608695652173913,weekend,26.59984057393384,16134
8778,2013-09-11 17:15:00,8,57.0,afternoon,free flow,499,Cloudy,Low,2013-09-11,0.026467203682393557,weekday,26.59984057393384,16134
8779,2013-09-15 11:00:00,8,57.0,morning,free flow,499,Sunny,Low,2013-09-15,0.027544910179640718,weekend,26.59984057393384,16134
8780,2013-09-18 14:09:00,8,57.0,afternoon,free flow,499,Cloudy,Low,2013-09-18,0.032825322391559206,weekday,26.59984057393384,16134
8781,2013-09-18 08:30:00,8,57.0,morning,free flow,499,Cloudy,Low,2013-09-18,0.023446658851113716,weekday,26.59984057393384,16134
8782,2013-09-19 00:30:00,8,57.0,evening,free flow,499,Cloudy,Low,2013-09-19,0.01411764705882353,weekday,26.59984057393384,16134
8783,2013-09-19 09:42:00,8,57.0,morning,free flow,499,Cloudy,Low,2013-09-19,0.01411764705882353,weekday,26.59984057393384,16134
8784,2013-09-21 14:50:00,8,57.0,afternoon,free flow,499,Sunny,Low,2013-09-21,0.025442477876106196,weekend,26.59984057393384,16134
8785,2013-09-21 22:05:00,8,57.0,evening,free flow,499,Sunny,Low,2013-09-21,0.025442477876106196,weekend,26.59984057393384,16134
8786,2013-09-25 10:00:00,8,57.0,morning,free flow,499,Sunny,Low,2013-09-25,0.01809954751131222,weekday,26.59984057393384,16134
8787,2013-09-27 09:30:00,8,57.0,morning,free flow,499,Cloudy,Low,2013-09-27,0.015560165975103735,weekday,26.59984057393384,16134
8788,2013-09-27 09:00:00,8,57.0,morning,free flow,499,Cloudy,Low,2013-09-27,0.015560165975103735,weekday,26.59984057393384,16134
8789,2013-09-27 12:18:00,8,57.0,afternoon,free flow,499,Cloudy,Low,2013-09-27,0.038381742738589214,weekday,26.59984057393384,16134
8790,2013-09-27 12:00:00,8,57.0,afternoon,free flow,499,Cloudy,Low,2013-09-27,0.038381742738589214,weekday,26.59984057393384,16134
8791,2013-09-27 13:30:00,8,57.0,afternoon,free flow,499,Cloudy,Low,2013-09-27,0.038381742738589214,weekday,26.59984057393384,16134
8792,2013-09-29 04:00:00,8,57.0,morning,free flow,499,Sunny,Low,2013-09-29,0.010582010582010581,weekend,26.59984057393384,16134
8793,2013-10-04 11:00:00,8,57.0,morning,free flow,499,Cloudy,Low,2013-10-04,0.020618556701030927,weekday,26.59984057393384,16134
8794,2013-10-09 13:05:00,8,57.0,afternoon,free flow,499,Sunny,Low,2013-10-09,0.02957906712172924,weekday,26.59984057393384,16134
8795,2013-10-11 01:00:00,8,57.0,evening,free flow,499,Cloudy,Low,2013-10-11,0.01728110599078341,weekday,26.59984057393384,16134
8796,2013-10-11 12:20:00,8,57.0,afternoon,free flow,499,Cloudy,Low,2013-10-11,0.021889400921658985,weekday,26.59984057393384,16134
8797,2013-10-15 00:33:00,8,57.0,evening,free flow,499,Sunny,Low,2013-10-15,0.016624040920716114,weekday,26.59984057393384,16134
8798,2013-10-16 10:20:00,8,57.0,morning,free flow,499,Sunny,Low,2013-10-16,0.01125,weekday,26.59984057393384,16134
8799,2013-10-21 12:50:00,8,57.0,afternoon,free flow,499,Sunny,Low,2013-10-21,0.02699228791773779,weekday,26.59984057393384,16134
8800,2013-10-21 15:40:00,8,57.0,afternoon,free flow,499,Sunny,Low,2013-10-21,0.02699228791773779,weekday,26.59984057393384,16134
8801,2013-10-21 10:47:00,8,57.0,morning,free flow,499,Sunny,Low,2013-10-21,0.02313624678663239,weekday,26.59984057393384,16134
8802,2013-10-22 09:15:00,8,57.0,morning,free flow,499,Sunny,Low,2013-10-22,0.025333333333333333,weekday,26.59984057393384,16134
8803,2013-10-22 12:13:00,8,57.0,afternoon,free flow,499,Sunny,Low,2013-10-22,0.024,weekday,26.59984057393384,16134
8804,2013-10-23 09:50:00,8,57.0,morning,free flow,499,Snow,Low,2013-10-23,0.028,weekday,26.59984057393384,16134
8805,2013-10-23 10:50:00,8,57.0,morning,free flow,499,Snow,Low,2013-10-23,0.028,weekday,26.59984057393384,16134
8806,2013-10-24 11:50:00,8,57.0,morning,free flow,499,Sunny,Low,2013-10-24,0.022193211488250653,weekday,26.59984057393384,16134
8807,2013-10-26 14:20:00,8,57.0,afternoon,free flow,499,Sunny,Low,2013-10-26,0.03230148048452221,weekend,26.59984057393384,16134
8808,2013-10-28 11:50:00,8,57.0,morning,free flow,499,Sunny,Low,2013-10-28,0.01909307875894988,weekday,26.59984057393384,16134
8809,2013-10-28 10:40:00,8,57.0,morning,free flow,499,Sunny,Low,2013-10-28,0.01909307875894988,weekday,26.59984057393384,16134
8810,2013-10-28 12:50:00,8,57.0,afternoon,free flow,499,Sunny,Low,2013-10-28,0.021479713603818614,weekday,26.59984057393384,16134
8811,2013-10-30 17:00:00,8,57.0,afternoon,free flow,499,Sunny,Low,2013-10-30,0.027677496991576414,weekday,26.59984057393384,16134
8812,2013-11-01 06:00:00,8,57.0,morning,free flow,499,Sunny,Low,2013-11-01,0.02129817444219067,weekday,26.59984057393384,16134
8813,2013-11-01 14:00:00,8,57.0,afternoon,free flow,499,Sunny,Low,2013-11-01,0.03144016227180527,weekday,26.59984057393384,16134
8814,2013-11-03 22:00:00,8,57.0,evening,free flow,499,Snow,Low,2013-11-03,0.03391959798994975,weekend,26.59984057393384,16134
8815,2013-11-04 12:05:00,8,57.0,afternoon,free flow,499,Sunny,Low,2013-11-04,0.027710843373493974,weekday,26.59984057393384,16134
8816,2013-11-05 12:30:00,8,57.0,afternoon,free flow,499,Cloudy,Low,2013-11-05,0.026634382566585957,weekday,26.59984057393384,16134
8817,2013-11-05 14:50:00,8,57.0,afternoon,free flow,499,Cloudy,Low,2013-11-05,0.026634382566585957,weekday,26.59984057393384,16134
8818,2013-11-06 11:05:00,8,57.0,morning,free flow,499,Sunny,Low,2013-11-06,0.021683673469387755,weekday,26.59984057393384,16134
8819,2013-11-06 11:55:00,8,57.0,morning,free flow,499,Sunny,Low,2013-11-06,0.021683673469387755,weekday,26.59984057393384,16134
8820,2013-11-06 11:20:00,8,57.0,morning,free flow,499,Sunny,Low,2013-11-06,0.021683673469387755,weekday,26.59984057393384,16134
8821,2013-11-06 16:00:00,8,57.0,afternoon,free flow,499,Sunny,Low,2013-11-06,0.026785714285714284,weekday,26.59984057393384,16134
8822,2013-11-07 12:00:00,8,57.0,afternoon,free flow,499,Snow,Low,2013-11-07,0.033766233766233764,weekday,26.59984057393384,16134
8823,2013-11-09 21:17:00,8,57.0,evening,free flow,499,Sunny,Low,2013-11-09,0.018158236057068743,weekend,26.59984057393384,16134
8824,2013-11-11 21:25:00,8,57.0,evening,free flow,499,Sunny,Low,2013-11-11,0.017543859649122806,weekday,26.59984057393384,16134
8825,2013-11-12 17:30:00,8,57.0,afternoon,free flow,499,Sunny,Low,2013-11-12,0.024853801169590642,weekday,26.59984057393384,16134
8826,2013-11-12 11:00:00,8,57.0,morning,free flow,499,Sunny,Low,2013-11-12,0.01608187134502924,weekday,26.59984057393384,16134
8827,2013-11-14 11:00:00,8,57.0,morning,free flow,499,Sunny,Low,2013-11-14,0.01568627450980392,weekday,26.59984057393384,16134
8828,2013-11-15 16:00:00,8,57.0,afternoon,free flow,499,Sunny,Low,2013-11-15,0.0203862660944206,weekday,26.59984057393384,16134
8829,2013-11-15 13:30:00,8,57.0,afternoon,free flow,499,Sunny,Low,2013-11-15,0.0203862660944206,weekday,26.59984057393384,16134
8830,2013-11-18 15:30:00,8,57.0,afternoon,free flow,499,Cloudy,Low,2013-11-18,0.03500583430571762,weekday,26.59984057393384,16134
8831,2013-11-19 09:05:00,8,57.0,morning,free flow,499,Sunny,Low,2013-11-19,0.0176678445229682,weekday,26.59984057393384,16134
8832,2013-11-20 14:00:00,8,57.0,afternoon,free flow,499,Snow,Low,2013-11-20,0.03229527104959631,weekday,26.59984057393384,16134
8833,2013-11-20 15:30:00,8,57.0,afternoon,free flow,499,Snow,Low,2013-11-20,0.03229527104959631,weekday,26.59984057393384,16134
8834,2013-11-22 09:00:00,8,57.0,morning,free flow,499,Sunny,Low,2013-11-22,0.01650943396226415,weekday,26.59984057393384,16134
8835,2013-11-26 10:45:00,8,57.0,morning,free flow,499,Cloudy,Low,2013-11-26,0.016867469879518072,weekday,26.59984057393384,16134
8836,2013-11-30 00:18:00,8,57.0,evening,free flow,499,Sunny,Low,2013-11-30,0.02680965147453083,weekend,26.59984057393384,16134
8837,2013-12-01 18:30:00,8,57.0,afternoon,free flow,499,Cloudy,Low,2013-12-01,0.026837806301050177,weekend,26.59984057393384,16134
8838,2013-12-02 11:30:00,8,57.0,morning,free flow,499,Sunny,Low,2013-12-02,0.01905972045743329,weekday,26.59984057393384,16134
8839,2013-12-05 17:00:00,8,57.0,afternoon,free flow,499,Sunny,Low,2013-12-05,0.025032938076416336,weekday,26.59984057393384,16134
8840,2013-12-05 10:15:00,8,57.0,morning,free flow,499,Sunny,Low,2013-12-05,0.017127799736495388,weekday,26.59984057393384,16134
8841,2013-12-07 08:52:00,8,57.0,morning,free flow,499,Sunny,Low,2013-12-07,0.012345679012345678,weekend,26.59984057393384,16134
8842,2013-12-10 10:25:00,8,57.0,morning,free flow,499,Cloudy,Low,2013-12-10,0.023696682464454975,weekday,26.59984057393384,16134
8843,2013-12-10 12:35:00,8,57.0,afternoon,free flow,499,Cloudy,Low,2013-12-10,0.045813586097946286,weekday,26.59984057393384,16134
8844,2013-12-13 10:00:00,8,57.0,morning,free flow,499,Sunny,Low,2013-12-13,0.02389937106918239,weekday,26.59984057393384,16134
